,studyno,version,survey,caseid,uniqid,countid,country,isocntry,phone,q1,q2_1,q2_2,q2_3,q2_4,q2b,q2c,q2d,q3,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q5,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_8,q7_9,q7_10,q7_11,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q12,q13,q14,q15,q16,q17,q18_1,q18_2,q18_3,q19,q20,q21,q22,q23,vd1,d1r1,d1r2,d2,d3a_1,d3a_2,d3a_3,d3a_4,d3a_5,d3a_6,d3a_7,d3a_8,d3a_9,d3a_10,d3a_11,d3a_12,d3a_13,d3a_14,d3a_15,d3a_16,d3a_17,d3a_18,d3a_19,d3a_20,d3a_21,d3a_22,d3a_23,d3a_24,d3a_25,d3a_26,d3a_27,d3a_98,d3a_99,d3b_9,d3b_13,d3b_18,d3b_23,d3b_24,d3b_26,d3b_32,d3b_43,vd4,d4,d5,d5r,d12be,d12rbe,d12at,d12rat,d12bg,d12cy,d12cz,d12dk,d12ee,d12de,d12el,d12rel,d12es,d12res,d12fi,d12fr,d12rfr,d12uk,d12hu,d12ie,d12it,d12rit,d12lt,d12lu,d12lv,d12nl,d12rnl,d12pl,d12rpl,d12pt,d12ro,d12se,d12si,d12sk,d12mt,d12hr,d13,d18,d20,d18d20,vd22,d22,vbel,vden,vger,vgre,vspa,vfra,virl,vita,vlux,vnet,vaut,vpor,vfin,vswe,vuk,vcyr,vcz,vee,vhu,vlv,vlt,vmt,vpl,vsk,vsi,vbul,vro,vhr,veu6,veu9,veu10,veu12,veunew3,veu15,euzone13,nozone13,vnpm10,vnpm12,veu25,veu27,euzone15,nozone15,euzone16,nozone16,nzo17nms,euzone17,nozone17,w1,w5,w6,w7,w9,w10,w11,w13,w14,w22,w24,w29,w30,w81,w82,w89,w90,wex
3633,5798,1.0.0 (2013-07-12),367,32079,5032079,5,12,ES,2,3,1,1,1,3,2,2,1,2,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2,5.0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,0,2,1,1,1,2,3,1.0,1.0,1.0,1,3,1,2,4,47,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,25,3,15,3.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6311,0.0,0.0,0.0,0.942013,0.0,1.116155,0.0,1.514838,1.544412,0.0,1.283813,0.0,1.354993,0.0,1.443076,0.0,24693.556641
3634,5798,1.0.0 (2013-07-12),367,32228,5032228,5,12,ES,1,3,2,2,1,3,2,3,1,2,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,3.0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,2,3,3,1,2,3,1.0,1.0,1.0,1,3,1,2,4,54,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,14,1,17,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6337,0.0,0.0,0.0,0.945893,0.0,1.120753,0.0,1.521079,1.550775,0.0,1.289102,0.0,1.360575,0.0,1.449021,0.0,24795.289062
3635,5798,1.0.0 (2013-07-12),367,32246,5032246,5,12,ES,1,3,1,1,1,4,2,2,1,3,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,4,3.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,2,4,4,1,2,4,2.0,1.0,1.0,1,2,1,1,4,68,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,14,1,19,4.0,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.4441,0.0,0.0,0.0,2.155539,0.0,2.554016,0.0,3.466294,3.533965,0.0,2.937654,0.0,3.100531,0.0,3.302084,0.0,56504.460938
3636,5798,1.0.0 (2013-07-12),367,24417,5024417,5,12,ES,2,2,1,1,2,4,2,1,1,1,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3,1.0,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,1,2,2,1,2,3,1.0,1.0,1.0,2,3,1,2,3,56,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,22,3,9,2.0,,,,,,,,,,,,,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7929,0.0,0.0,0.0,1.183524,0.0,1.402312,0.0,1.903209,1.940365,0.0,1.612954,0.0,1.702383,0.0,1.813048,0.0,31024.435547
3637,5798,1.0.0 (2013-07-12),367,32229,5032229,5,12,ES,2,1,1,2,2,3,1,1,1,4,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,3.0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,3,4,2,4,1,3,2.0,1.0,2.0,1,2,1,1,4,38,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,19,2,4,1.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9449,0.0,0.0,0.0,1.410407,0.0,1.671137,0.0,2.268057,2.312336,0.0,1.922159,0.0,2.028732,0.0,2.160612,0.0,36971.863281
3638,5798,1.0.0 (2013-07-12),367,19988,5019988,5,12,ES,1,2,1,1,2,4,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4,2.0,3,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,1,2,4,1.0,4.0,1.0,2,2,1,2,1,41,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,17,2,12,2.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.701,0.0,0.0,0.0,1.046349,0.0,1.239779,0.0,1.68262,1.71547,0.0,1.426006,0.0,1.50507,0.0,1.602909,0.0,27428.591797
3639,5798,1.0.0 (2013-07-12),367,32305,5032305,5,12,ES,1,2,3,2,1,2,3,3,3,2,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4,1.0,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,2,2,2,1,1,3,1.0,1.0,1.0,2,3,1,3,4,47,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,23,3,9,2.0,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6436,0.0,0.0,0.0,0.960671,0.0,1.138262,0.0,1.544842,1.575002,0.0,1.309241,0.0,1.381831,0.0,1.471658,0.0,25182.654297
3640,5798,1.0.0 (2013-07-12),367,32410,5032410,5,12,ES,1,3,1,2,1,3,1,2,1,2,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2,1.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,3,0,1,0,0,0,1,0,0,2,3,3,1,2,5,2.0,1.0,2.0,1,4,1,2,4,38,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,22,3,8,2.0,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.573,0.0,0.0,0.0,0.855289,0.0,1.0134,0.0,1.37538,1.402231,0.0,1.165623,0.0,1.23025,0.0,1.310224,0.0,22420.232422
3641,5798,1.0.0 (2013-07-12),367,32484,5032484,5,12,ES,1,3,2,2,1,3,2,3,1,1,2.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,4,1.0,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,2,1,0,0,0,1,1,0,0,2,4,4,2,1,3,2.0,1.0,2.0,2,2,1,2,4,39,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,22,3,10,2.0,,,,,,,,,,,,,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.5548,0.0,0.0,0.0,2.320775,0.0,2.749798,0.0,3.732009,3.804868,0.0,3.162846,0.0,3.338207,0.0,3.555212,0.0,60835.910156
3642,5798,1.0.0 (2013-07-12),367,32477,5032477,5,12,ES,2,2,5,1,1,3,4,4,4,4,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3,3.0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5,3,1,1,1,1,1,1,0,0,1,2,5,1,2,5,2.0,2.0,2.0,3,3,1,2,4,31,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,20,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.1906,0.0,0.0,0.0,1.777151,0.0,2.105679,0.0,2.857814,2.913607,0.0,2.421973,0.0,2.556258,0.0,2.72243,0.0,46585.5625
3643,5798,1.0.0 (2013-07-12),367,32370,5032370,5,12,ES,1,3,1,1,1,3,2,2,1,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,2,4,4,1,2,3,1.0,1.0,1.0,1,1,1,2,4,32,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,19,2,3,1.0,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.2421,0.0,0.0,0.0,1.854023,0.0,2.196761,0.0,2.981431,3.039636,0.0,2.526737,0.0,2.66683,0.0,2.840191,0.0,48600.644531
3644,5798,1.0.0 (2013-07-12),367,32547,5032547,5,12,ES,1,3,1,1,1,4,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,1,4,3,1,1,3,2.0,2.0,1.0,4,4,1,1,3,40,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18,2,11,2.0,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9049,0.0,0.0,0.0,1.350701,0.0,1.600394,0.0,2.172045,2.214449,0.0,1.840789,0.0,1.94285,0.0,2.069148,0.0,35406.75
3645,5798,1.0.0 (2013-07-12),367,32527,5032527,5,12,ES,1,2,1,1,1,2,2,2,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,2,1,1,2,1.0,1.0,1.0,2,2,1,3,1,38,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18,2,4,1.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6429,0.0,0.0,0.0,0.959626,0.0,1.137024,0.0,1.543162,1.573289,0.0,1.307817,0.0,1.380328,0.0,1.470058,0.0,25155.265625
3646,5798,1.0.0 (2013-07-12),367,32575,5032575,5,12,ES,1,2,1,1,1,4,2,2,1,2,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,3,3,4,1,3,2,2.0,2.0,2.0,2,3,1,6,4,35,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,99,7,11,2.0,,,,,,,,,,,,,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9359,0.0,0.0,0.0,1.396973,0.0,1.65522,0.0,2.246454,2.290311,0.0,1.903851,0.0,2.009408,0.0,2.140033,0.0,36619.710938
3647,5798,1.0.0 (2013-07-12),367,32558,5032558,5,12,ES,2,4,2,1,1,3,3,3,1,2,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2,2.0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,1,1,0,1,0,0,2,3,3,1,2,5,2.0,1.0,2.0,3,2,1,2,3,22,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,12,2.0,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.157,0.0,0.0,0.0,1.726998,0.0,2.046255,0.0,2.777164,2.831382,0.0,2.353622,0.0,2.484118,0.0,2.645601,0.0,45270.871094
3648,5798,1.0.0 (2013-07-12),367,23732,5023732,5,12,ES,1,2,2,2,2,3,2,2,1,2,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2,3.0,3,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,2,2,2,1,2,3,1.0,1.0,1.0,3,3,1,2,4,51,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18,2,8,2.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6801,0.0,0.0,0.0,1.015152,0.0,1.202816,0.0,1.632454,1.664324,0.0,1.383491,0.0,1.460197,0.0,1.555119,0.0,26610.820312
3649,5798,1.0.0 (2013-07-12),367,32590,5032590,5,12,ES,2,4,1,2,1,3,1,2,1,3,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4,3.0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,1,1,1,0,1,0,0,2,4,4,1,2,2,1.0,1.0,1.0,1,3,1,1,4,56,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,15,1,11,2.0,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.5848,0.0,0.0,0.0,0.872903,0.0,1.034269,0.0,1.403704,1.431108,0.0,1.189627,0.0,1.255585,0.0,1.337206,0.0,22881.939453
3650,5798,1.0.0 (2013-07-12),367,32601,5032601,5,12,ES,2,2,2,2,2,3,2,2,1,2,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4,2.0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,3,2,4,2,3,2.0,1.0,1.0,1,2,1,3,1,15,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0,4,18,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.0849,0.0,0.0,0.0,1.619378,0.0,1.918739,0.0,2.604101,2.65494,0.0,2.206953,0.0,2.329317,0.0,2.480736,0.0,42449.753906
3651,5798,1.0.0 (2013-07-12),367,32562,5032562,5,12,ES,2,3,3,2,2,2,3,3,3,2,3.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,2,1.0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3,1,1,0,1,0,1,0,0,2,3,3,3,2,3,2.0,2.0,1.0,3,2,2,1,4,74,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,17,2,19,4.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,2.1049,0.0,0.0,0.0,3.141883,0.0,3.722698,0.0,5.052422,5.151059,0.0,4.281884,0.0,4.51929,0.0,4.813072,0.0,82360.117188
3652,5798,1.0.0 (2013-07-12),367,32546,5032546,5,12,ES,1,1,2,2,2,3,2,2,1,2,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4,3.0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,1,0,0,0,1,0,0,1,5,3,1,1,4,2.0,1.0,1.0,2,2,1,2,3,52,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,14,1,17,4.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7936,0.0,0.0,0.0,1.184569,0.0,1.40355,0.0,1.904889,1.942078,0.0,1.614377,0.0,1.703886,0.0,1.814649,0.0,31051.826172
3653,5798,1.0.0 (2013-07-12),367,23219,5023219,5,12,ES,1,3,3,3,2,4,2,3,1,2,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,4,2.0,4,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,3,1,1,0,0,0,1,0,0,1,2,2,1,1,4,2.0,2.0,1.0,2,3,1,2,4,35,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,26,3,14,3.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.0514,0.0,0.0,0.0,1.569374,0.0,1.859492,0.0,2.52369,2.57296,0.0,2.138806,0.0,2.257391,0.0,2.404135,0.0,41138.972656
3654,5798,1.0.0 (2013-07-12),367,32748,5032748,5,12,ES,2,2,3,1,1,3,3,3,2,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,2.0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,1,0,0,1,0,1,0,0,1,2,3,1,1,3,1.0,1.0,1.0,3,3,1,1,3,19,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,17,2,20,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.1058,0.0,0.0,0.0,1.650574,0.0,1.955703,0.0,2.654268,2.706086,0.0,2.249469,0.0,2.37419,0.0,2.528527,0.0,43267.527344
3655,5798,1.0.0 (2013-07-12),367,32744,5032744,5,12,ES,1,3,1,1,1,2,2,2,1,2,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,2,3,3,1,2,2,1.0,1.0,1.0,2,3,1,2,4,74,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,14,1,19,4.0,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.6258,0.0,0.0,0.0,2.426753,0.0,2.875368,0.0,3.902431,3.978617,0.0,3.307277,0.0,3.490647,0.0,3.717561,0.0,63613.984375
